x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma
-3.5,-3.26666666667,-3.38333333333,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan
-3.26666666667,-3.03333333333,-3.15,15795,6.81966788572e-06,3.14620319029e-05,0.00308670033481,3.76758969531e-05,1.11030281064,2,0,0,0,0.00656048961944,0.00278598342721
-3.03333333333,-2.8,-2.91666666667,32533,3.85343420946e-06,2.31970945467e-05,0.00319482119909,2.91960786533e-05,1.52625647426,2,0,0,0,0.00713722618228,0.00303090089514
-2.8,-2.56666666667,-2.68333333333,33494,-1.01410316693e-05,2.210546665e-05,0.00312913772773,2.75377720448e-05,2.48477624128,2,0,0,0,0.00673300423547,0.00285924363935
-2.56666666667,-2.33333333333,-2.45,32163,1.11761714553e-05,2.31905925986e-05,0.0031837187513,2.88947694337e-05,1.23255175109,2,0,0,0,0.00712933584229,0.00302755017626
-2.33333333333,-2.1,-2.21666666667,30894,-6.2253708411e-06,2.63560444106e-05,0.00339433888752,3.46665975587e-05,1.32675231398,2,0,0,0,0.00773296686012,0.00328388866765
-2.1,-1.86666666667,-1.98333333333,30655,3.2571726676e-05,2.67186077614e-05,0.00341343622473,3.55743764844e-05,1.56618531536,2,0,0,0,0.00752394606698,0.00319512570948
-1.86666666667,-1.63333333333,-1.75,27999,-4.204189452e-06,3.28206315457e-05,0.00374522490095,4.7231576604e-05,1.08601419286,2,0,0,0,0.00873684504281,0.00371019648035
-1.63333333333,-1.4,-1.51666666667,26719,3.42138897887e-05,3.35070128913e-05,0.00373987088454,4.79266021655e-05,0.973866350331,2,0,0,0,0.00847395814393,0.00359855869323
-1.4,-1.16666666667,-1.28333333333,26868,1.45868716878e-05,3.46477805593e-05,0.0038178702984,5.11974995793e-05,0.89325667817,2,0,0,0,0.00841789497974,0.00357475085946
-1.16666666667,-0.933333333333,-1.05,28058,4.48336439589e-06,3.44901296745e-05,0.00385403999448,5.14972886652e-05,1.58692836197,2,0,0,0,0.00895267837132,0.00380185245591
-0.933333333333,-0.7,-0.816666666667,25621,-3.91284278617e-05,3.88910948034e-05,0.00401951954816,5.98403230165e-05,1.05295044526,2,0,0,0,0.00890624980093,0.00378213605742
-0.7,-0.466666666667,-0.583333333333,26767,4.98186367704e-08,3.62996974236e-05,0.00391521429749,5.46928808695e-05,1.10026392087,2,0,0,0,0.00843005012117,0.00357991267276
-0.466666666667,-0.233333333333,-0.35,23700,1.61463471398e-05,4.09371666492e-05,0.00404690211191,6.34337779642e-05,1.03081506472,2,0,0,0,0.00909145200267,0.00386078419112
-0.233333333333,0,-0.116666666667,23270,4.70748920686e-05,3.89451432233e-05,0.00391481574673,5.95784865753e-05,1.22276987869,2,0,0,0,0.0084874082352,0.0036042704211
0,0.233333333333,0.116666666667,26443,2.80367636084e-06,3.60125046848e-05,0.00388442856745,5.39795434619e-05,1.06635789044,2,0,0,0,0.00899871303416,0.00382140157727
0.233333333333,0.466666666667,0.35,24139,-4.18598348141e-05,3.58377569759e-05,0.00377277820517,5.27773741323e-05,1.49595687592,2,0,0,0,0.00850490177068,0.00361169924162
0.466666666667,0.7,0.583333333333,25596,-3.37471478753e-05,3.2262084954e-05,0.00361370161473,4.5206117969e-05,1.28224697537,2,0,0,0,0.00833229148043,0.00353839840039
0.7,0.933333333333,0.816666666667,25159,-2.93572676327e-05,3.41188741003e-05,0.00371296051663,4.87062261547e-05,1.19847834336,2,0,0,0,0.008125518295,0.00345058991334
0.933333333333,1.16666666667,1.05,25998,6.83962172198e-06,3.21301268329e-05,0.00362207003108,4.49850976058e-05,1.1847134217,2,0,0,0,0.00802175306745,0.0034065248784
1.16666666667,1.4,1.28333333333,22860,1.18593872477e-05,3.43285335166e-05,0.00362540923334,4.78897683087e-05,1.49479050522,2,0,0,0,0.00787135399073,0.0033426562711
1.4,1.63333333333,1.51666666667,29628,-4.53838896849e-06,2.53983864417e-05,0.00327932571743,3.26932837211e-05,1.84011514053,2,0,0,0,0.00729457815021,0.00309772212348
1.63333333333,1.86666666667,1.75,25463,2.21156698855e-05,2.78121735918e-05,0.00330892060953,3.59757290899e-05,1.480853899,2,0,0,0,0.00760964895272,0.00323152037408
1.86666666667,2.1,1.98333333333,28323,-1.28210110788e-05,2.65045904356e-05,0.00331901525648,3.43972512424e-05,1.29851742257,2,0,0,0,0.00730448701622,0.00310193003144
2.1,2.33333333333,2.21666666667,31781,4.50449793734e-05,2.16820940545e-05,0.00304416879642,2.628051112e-05,1.87726365577,2,0,0,0,0.00678663192145,0.00288201722075
2.33333333333,2.56666666667,2.45,32917,3.42892228933e-07,2.12951020146e-05,0.00304328144339,2.55539800654e-05,1.94043192999,2,0,0,0,0.00665976067855,0.00282813996453
2.56666666667,2.8,2.68333333333,29764,-1.35868403722e-05,2.53218346146e-05,0.00327829002472,3.23853829582e-05,1.3815284152,2,0,0,0,0.00716903393067,0.0030444084022
2.8,3.03333333333,2.91666666667,32915,1.7971496259e-05,2.05056238174e-05,0.00297372614519,2.42255519528e-05,1.72209378259,2,0,0,0,0.00660745032604,0.00280592580315
3.03333333333,3.26666666667,3.15,16119,-5.25103547399e-05,2.82983893354e-05,0.00290801057707,3.27270233171e-05,1.7969005273,2,0,0,0,0.00606290309029,0.00257467788384
3.26666666667,3.5,3.38333333333,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan
