x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma
-3.5,-3.26666666667,-3.38333333333,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan
-3.26666666667,-3.03333333333,-3.15,899,-0.000248230925934,9.65993206031e-05,0.00246303853408,9.94623872918e-05,0.980740918079,3,0,0,0,0.00328645825988,0.00139563032294
-3.03333333333,-2.8,-2.91666666667,1879,-5.11752618087e-05,6.23562765376e-05,0.00232176304552,6.33073332118e-05,2.37182010114,10,0,0,0,0.00346180547818,0.00147009343051
-2.8,-2.56666666667,-2.68333333333,1946,-0.000112818142013,6.11314036813e-05,0.00231625275318,6.25737876491e-05,1.01618712559,4,0,0,0,0.00445526305831,0.00189197602075
-2.56666666667,-2.33333333333,-2.45,1883,8.04686200937e-06,6.43113255223e-05,0.00244564846979,6.74202671831e-05,1.1588040742,2,0,0,0,0.00394791657842,0.00167652580791
-2.33333333333,-2.1,-2.21666666667,1794,-0.00017953471485,7.41598177994e-05,0.00265447423392,8.05102163779e-05,0.83012363989,2,0,0,0,0.00473076912503,0.00200897267503
-2.1,-1.86666666667,-1.98333333333,1809,-0.000109948131876,6.94203093212e-05,0.00253734541786,7.32175795098e-05,1.12102432122,2,0,0,0,0.00475480758603,0.00201918086952
-1.86666666667,-1.63333333333,-1.75,1612,-0.000209228337711,8.18207438595e-05,0.00272439480487,9.33643797858e-05,1.20437451683,2,0,0,0,0.00448333323312,0.00190389632645
-1.63333333333,-1.4,-1.51666666667,1603,-0.000301037516752,8.36228638542e-05,0.00273908062843,9.05209948861e-05,1.22911954167,2,0,0,0,0.0055416665428,0.00235332910239
-1.4,-1.16666666667,-1.28333333333,1651,-0.000192435166333,7.91121069437e-05,0.00268583677835,8.23238460782e-05,1.2874429655,2,0,0,0,0.00493640339843,0.00209629751068
-1.16666666667,-0.933333333333,-1.05,1640,-0.000179415083569,8.28101040968e-05,0.00276542922842,9.25987201192e-05,0.85976752009,2,0,0,0,0.00512380940928,0.00217588151594
-0.933333333333,-0.7,-0.816666666667,1538,-0.000371457360794,0.000100819665811,0.00302649670998,0.00011864672183,1.17664680778,2,0,0,0,0.00396041657814,0.00168183406904
-0.7,-0.466666666667,-0.583333333333,1673,-0.000481095875966,9.93430314804e-05,0.00308267807371,0.000118313073091,0.739322053313,2,0,0,0,0.00575937487127,0.00244578131713
-0.466666666667,-0.233333333333,-0.35,1575,-0.000361216209657,0.000103538755612,0.0031004824017,0.000127850391533,1.15670501649,2,0,0,0,0.00483508392554,0.00205327109212
-0.233333333333,0,-0.116666666667,1355,-0.00015198842848,9.33872765587e-05,0.00280924753718,0.000108943131179,0.744296153612,2,0,0,0,0.00521607131198,0.00221506153859
0,0.233333333333,0.116666666667,1584,-0.000352109409361,9.31882921742e-05,0.00293690569632,0.000114398791507,1.34450817432,2,0,0,0,0.00522499988321,0.00221885315369
0.233333333333,0.466666666667,0.35,1493,-0.000467989685144,8.67882790986e-05,0.00272680450515,0.000100863505549,1.75015338942,2,0,0,0,0.00474999989383,0.00201713923062
0.466666666667,0.7,0.583333333333,1561,-0.000127809604499,9.70506850694e-05,0.00301185956652,0.000118354151274,0.821648688912,2,0,0,0,0.00568888876173,0.00241584862241
0.7,0.933333333333,0.816666666667,1537,-2.92494009838e-05,8.53651079928e-05,0.00276208275003,9.59726862869e-05,0.755745726072,2,0,0,0,0.00436111101363,0.0018519933287
0.933333333333,1.16666666667,1.05,1780,-0.00028903195796,7.82865521081e-05,0.00272992400264,9.08341123164e-05,1.36615948433,2,0,0,0,0.00449999989942,0.00191097400796
1.16666666667,1.4,1.28333333333,1597,-0.000136613699046,8.04247712159e-05,0.00269146691169,8.46035452779e-05,0.992340508575,2,0,0,0,0.00499305544395,0.00212035541933
1.4,1.63333333333,1.51666666667,1834,-0.00016278140285,7.48788205241e-05,0.00268626519185,8.05303924452e-05,0.843178383185,2,0,0,0,0.00547395821098,0.00232457602126
1.63333333333,1.86666666667,1.75,1617,-5.22272300217e-05,7.04611738923e-05,0.00247669478188,7.42255874817e-05,0.820008660686,2,0,0,0,0.00494846480167,0.00210141951704
1.86666666667,2.1,1.98333333333,1663,-0.000100873754825,7.53940860255e-05,0.00261399707165,8.27072766658e-05,0.933947423117,2,0,0,0,0.00437916656878,0.00185966081701
2.1,2.33333333333,2.21666666667,1909,-0.000242483248809,6.41941989063e-05,0.00239247230658,6.82817049684e-05,1.51594947096,4,0,0,0,0.00418124990654,0.00177561334906
2.33333333333,2.56666666667,2.45,1971,2.59418831832e-05,5.93864154462e-05,0.00225700624433,6.0475074967e-05,0.906243108732,4,0,0,0,0.0041551338357,0.00176452287491
2.56666666667,2.8,2.68333333333,1833,-8.98662971675e-05,6.71235037258e-05,0.00250296375652,6.95571042824e-05,0.796622304367,2,0,0,0,0.00485937489138,0.00206358651554
2.8,3.03333333333,2.91666666667,1884,-0.000227477916371,6.15796720575e-05,0.0022749479576,6.45521516201e-05,1.30632622816,5,0,0,0,0.00404034081878,0.00171577476902
3.03333333333,3.26666666667,3.15,932,-0.000232564078189,8.01802633057e-05,0.0019884074057,7.00464102027e-05,1.64542870899,4,0,0,0,0.00342083325687,0.00145269413012
3.26666666667,3.5,3.38333333333,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan
