x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma
-3.5,-3.26666666667,-3.38333333333,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan
-3.26666666667,-3.03333333333,-3.15,7336,-0.000128493524775,3.57559754176e-05,0.00262042264415,3.82316920969e-05,1.47184194441,2,0,0,0,0.00502039462463,0.0021319653004
-3.03333333333,-2.8,-2.91666666667,15091,-0.000100446274453,2.72818194679e-05,0.00278051039565,3.12080827589e-05,2.2467999157,2,0,0,0,0.00550330870052,0.00233704002656
-2.8,-2.56666666667,-2.68333333333,15312,-9.31814246074e-05,2.57694488637e-05,0.00269323450923,2.8329483801e-05,1.88396746768,2,0,0,0,0.00537878775856,0.00228416085126
-2.56666666667,-2.33333333333,-2.45,15120,-0.00013644402967,2.68958824353e-05,0.00275483737608,3.02642660514e-05,2.24383360617,2,0,0,0,0.00583111098078,0.00247624483797
-2.33333333333,-2.1,-2.21666666667,14325,-0.000139884690338,3.11730724294e-05,0.00297227164978,3.72724530515e-05,1.67274063782,2,0,0,0,0.0062871709121,0.00266991565893
-2.1,-1.86666666667,-1.98333333333,14440,-9.15310110703e-05,2.90699249689e-05,0.00285610675153,3.3361290998e-05,1.64020828226,2,0,0,0,0.00591093092606,0.00251014124778
-1.86666666667,-1.63333333333,-1.75,13149,-0.00024832308586,3.76010312519e-05,0.0032308041001,4.87080756064e-05,2.10556000587,2,0,0,0,0.00621754372068,0.00264034771314
-1.63333333333,-1.4,-1.51666666667,12472,-0.000198214340911,3.67626584897e-05,0.00314373505128,4.51454926573e-05,1.59674786697,2,0,0,0,0.0066562901738,0.00282666617686
-1.4,-1.16666666667,-1.28333333333,12403,-0.000300437018717,3.81938790738e-05,0.00320940392266,4.80890903687e-05,1.18539039495,2,0,0,0,0.00692760401182,0.00294188255554
-1.16666666667,-0.933333333333,-1.05,12948,-0.000183759389002,3.86148333573e-05,0.0032796641632,5.01355170892e-05,1.4741140803,2,0,0,0,0.00694693862023,0.00295009320775
-0.933333333333,-0.7,-0.816666666667,12021,-0.000363999930365,4.3758478402e-05,0.00343381776395,5.74078733956e-05,1.20158626665,2,0,0,0,0.00757423354718,0.00321648083609
-0.7,-0.466666666667,-0.583333333333,12437,-0.00033212112227,4.06913639584e-05,0.00332253381478,5.20493119662e-05,1.30310707205,2,0,0,0,0.00688569957435,0.0029240873794
-0.466666666667,-0.233333333333,-0.35,11910,-0.000382277388856,4.36386798691e-05,0.00341708383524,5.73692297182e-05,1.31906313389,2,0,0,0,0.00710049700038,0.00301530344769
-0.233333333333,0,-0.116666666667,10567,-0.000305768481801,4.57954413059e-05,0.00338263590584,5.90445711652e-05,1.13633839205,2,0,0,0,0.00746517578622,0.00317016826915
0,0.233333333333,0.116666666667,12405,-0.000331444630606,4.21949042455e-05,0.00339840750648,5.59003487803e-05,1.48377842655,2,0,0,0,0.007259259097,0.00308272350255
0.233333333333,0.466666666667,0.35,11141,-0.000375116136592,4.223925313e-05,0.00328584929367,5.36877510108e-05,1.5075317425,2,0,0,0,0.00704513873142,0.00299179495536
0.466666666667,0.7,0.583333333333,11873,-0.000271262726114,3.78386812173e-05,0.00315246800838,4.65124349093e-05,0.952457212693,2,0,0,0,0.0069466910212,0.00294998806212
0.7,0.933333333333,0.816666666667,11718,-0.000270599010545,3.88544552733e-05,0.0031872319046,4.8931812376e-05,1.53773497354,2,0,0,0,0.00690593271059,0.00293267960125
0.933333333333,1.16666666667,1.05,13129,-0.000182025763345,3.54386668977e-05,0.00313178999385,4.46208055039e-05,2.13128879771,2,0,0,0,0.00657236827415,0.00279102782741
1.16666666667,1.4,1.28333333333,12710,-0.000116794053753,3.55870276249e-05,0.00311034526516,4.45389766953e-05,1.72892089535,2,0,0,0,0.00676567382997,0.00287311713875
1.4,1.63333333333,1.51666666667,13990,-9.77455089982e-05,3.02299482811e-05,0.0028979791763,3.44474778813e-05,1.39100053592,2,0,0,0,0.00597886891398,0.00253899185489
1.63333333333,1.86666666667,1.75,12263,1.79348843088e-05,3.1445622824e-05,0.00284623991022,3.62975698155e-05,2.42296168333,2,0,0,0,0.00589529207602,0.00250350003965
1.86666666667,2.1,1.98333333333,13608,-0.000113550442147,3.03322289799e-05,0.00287827730627,3.55424288755e-05,1.87989615011,2,0,0,0,0.00605956963841,0.00257326229717
2.1,2.33333333333,2.21666666667,15052,-5.37806462118e-05,2.57241232138e-05,0.00267571066718,2.84253420422e-05,2.22961439451,2,0,0,0,0.00528749988182,0.00224539445935
2.33333333333,2.56666666667,2.45,15110,1.17794870954e-05,2.50791609939e-05,0.00263237813479,2.74609567192e-05,2.53880467868,2,0,0,0,0.00543402765632,0.00230761907597
2.56666666667,2.8,2.68333333333,14813,-0.000160722114019,2.63184451362e-05,0.00269895998114,2.95035849965e-05,2.77772283064,2,0,0,0,0.00535597210251,0.00227447193423
2.8,3.03333333333,2.91666666667,15284,-7.2057562472e-05,2.42877815418e-05,0.00258848846057,2.61383553633e-05,2.45033796178,2,0,0,0,0.00537088408269,0.00228080446915
3.03333333333,3.26666666667,3.15,7376,6.48665972723e-06,3.48686673522e-05,0.0025818383255,3.74728384291e-05,1.7627401751,2,0,0,0,0.0050847577211,0.00215929779089
3.26666666667,3.5,3.38333333333,0,nan,nan,nan,nan,nan,0,-1,0,0,nan,nan
